id,pos,round_id,best,average,name,country_iso2,competition_id,event_id,round_type_id,format_id,wca_id,attempts,best_index,worst_index,regional_single_record,regional_average_record,competition_name,start_date,single_seconds,average_seconds
6277579,2,856308,442,481,Xuanyi Geng (耿暄一),CN,XianOpen2024,333,2,a,2023GENG02,"[513, 442, 463, 652, 467]",1,3,,,Xi'an Open 2024,2024-08-03,4.42,4.81
6277700,5,856309,410,602,Xuanyi Geng (耿暄一),CN,XianOpen2024,333,3,a,2023GENG02,"[583, 410, 554, 801, 670]",1,3,,,Xi'an Open 2024,2024-08-03,4.1,6.02
6277755,2,856310,423,526,Xuanyi Geng (耿暄一),CN,XianOpen2024,333,f,a,2023GENG02,"[529, 552, 496, 613, 423]",4,3,,,Xi'an Open 2024,2024-08-03,4.23,5.26
6340121,1,859686,434,485,Xuanyi Geng (耿暄一),CN,DeqingSmallCubesSummer2024,333,2,a,2023GENG02,"[525, 490, 434, 594, 439]",2,3,,,Deqing Small Cubes Summer 2024,2024-08-25,4.34,4.85
6340201,2,859687,485,514,Xuanyi Geng (耿暄一),CN,DeqingSmallCubesSummer2024,333,f,a,2023GENG02,"[493, 558, 511, 538, 485]",4,1,,,Deqing Small Cubes Summer 2024,2024-08-25,4.85,5.14
6339984,2,859685,447,570,Xuanyi Geng (耿暄一),CN,DeqingSmallCubesSummer2024,333,1,a,2023GENG02,"[545, 447, 735, 652, 513]",1,2,,,Deqing Small Cubes Summer 2024,2024-08-25,4.47,5.7
6412083,2,862622,464,529,Xuanyi Geng (耿暄一),CN,DalianOpen2024,333,1,a,2023GENG02,"[599, 493, 464, -1, 495]",2,3,,,Dalian Open 2024,2024-09-16,4.64,5.29
6412271,1,862623,442,500,Xuanyi Geng (耿暄一),CN,DalianOpen2024,333,2,a,2023GENG02,"[521, 442, 454, 528, 525]",1,3,,,Dalian Open 2024,2024-09-16,4.42,5.0
6412351,2,862624,469,563,Xuanyi Geng (耿暄一),CN,DalianOpen2024,333,f,a,2023GENG02,"[790, 545, 469, 511, 633]",2,0,,,Dalian Open 2024,2024-09-16,4.69,5.63
6434563,2,863060,476,500,Xuanyi Geng (耿暄一),CN,XuzhouAutumn2024,333,1,a,2023GENG02,"[499, 519, 483, 476, 613]",3,4,,,Xuzhou Autumn 2024,2024-09-21,4.76,5.0
6434792,2,863061,465,534,Xuanyi Geng (耿暄一),CN,XuzhouAutumn2024,333,2,a,2023GENG02,"[583, 506, 465, 529, 568]",2,0,,,Xuzhou Autumn 2024,2024-09-21,4.65,5.34
6434912,2,863062,425,477,Xuanyi Geng (耿暄一),CN,XuzhouAutumn2024,333,3,a,2023GENG02,"[594, 538, 448, 445, 425]",4,0,,,Xuzhou Autumn 2024,2024-09-21,4.25,4.77
6434952,2,863063,447,513,Xuanyi Geng (耿暄一),CN,XuzhouAutumn2024,333,f,a,2023GENG02,"[447, 534, 495, 726, 511]",0,3,,,Xuzhou Autumn 2024,2024-09-21,4.47,5.13
6528977,1,866768,471,513,Xuanyi Geng (耿暄一),CN,GuilinOpen2024,333,1,a,2023GENG02,"[526, 523, 471, 505, 512]",2,0,,,Guilin Open 2024,2024-10-20,4.71,5.13
6529088,1,866769,440,486,Xuanyi Geng (耿暄一),CN,GuilinOpen2024,333,2,a,2023GENG02,"[507, 546, 481, 469, 440]",4,1,,,Guilin Open 2024,2024-10-20,4.4,4.86
6529149,2,866770,461,511,Xuanyi Geng (耿暄一),CN,GuilinOpen2024,333,f,a,2023GENG02,"[500, 507, 461, 526, 559]",2,4,,,Guilin Open 2024,2024-10-20,4.61,5.11
6554386,2,868409,522,543,Xuanyi Geng (耿暄一),CN,HarbinOpen2024,333,1,a,2023GENG02,"[522, 533, 555, 541, 562]",0,4,,,Harbin Open 2024,2024-10-27,5.22,5.43
6554524,2,868410,481,540,Xuanyi Geng (耿暄一),CN,HarbinOpen2024,333,2,a,2023GENG02,"[566, 503, 586, 550, 481]",4,2,,,Harbin Open 2024,2024-10-27,4.81,5.4
6554583,2,868411,445,524,Xuanyi Geng (耿暄一),CN,HarbinOpen2024,333,f,a,2023GENG02,"[499, 523, 694, 549, 445]",4,2,,,Harbin Open 2024,2024-10-27,4.45,5.24
6573855,2,850986,481,516,Xuanyi Geng (耿暄一),CN,RubiksWCAAsianChampionship2024,333,f,a,2023GENG02,"[613, 481, 484, 500, 564]",1,0,,,Rubik's WCA Asian Championship 2024,2024-11-01,4.81,5.16
6573818,1,850985,482,524,Xuanyi Geng (耿暄一),CN,RubiksWCAAsianChampionship2024,333,3,a,2023GENG02,"[503, 575, 482, 721, 493]",2,3,,,Rubik's WCA Asian Championship 2024,2024-11-01,4.82,5.24
